"Schema","Table","Column.name","Data.type","Description"
"stats","course_main","lower_course_id","varchar(100)","This is the ID of the course in lowercase letters."
"stats","course_main","abs_limit","numeric","Handles the disk quota absolute limit on content. The content in the course may not exceed this limit. Expressed in bytes."
"stats","course_main","collapsible_ind","char(1)","Determines whether or not the Course Menu can be consolidated to show just the top headings or expanded to show subheads. This field is not used. Original intention: This flag determines whether or not users of a course should be allowed to 'collapse' (slide into the side) the navigation links which appear on the left hand side of the course page."
"stats","course_main","asmt_upgrade_version","numeric","The assessment data has to go through a number of runtime upgrade steps before assessments are usable in a course.  This field records the current upgrade-state of the assessments data within this course."
"stats","course_main","data_src_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].data_source table."
"stats","course_main","pace","char(1)",""
"stats","course_main","cartridge_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].cartridge table. It is the course cartridge that is used for the course."
"stats","course_main","service_level","char(1)","This is the service_level set for the course.
        F = Full/Free Course
        C = Community (Organization)
        R = Registered Course
        T = Test Drive
        S = System
        L = System"
"stats","course_main","asmt_upgrade_flags","numeric","After any import or restore operation the asmt_upgrade_version is set back to 0 and any new data re-upgraded.  There are certain parts of the upgrade which do not have to run in this case (i.e. the upgrade is only required once per course, not after each import operation).  This field is used to store those flags to avoid re-running pieces of the upgrade"
"stats","course_main","classifications_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].classifications table. This determines the classification (subject area and the discipline) of the course."
"stats","course_main","honor_term_avail_ind","char(1)","if Y then use the term for available_ind; if N then use those fields from this table. (Note that duration implicitly affects availability through fields such as startdate and enddate but those are only controlled by the term when course.duration=T)"
"stats","course_main","is_locale_enforced","char(1)","Values:Y/N: If Y then the locale will be forced to locale regardless of what the user's personal preferences have set for their locale"
"stats","course_main","fee","numeric(11,2)",""
"stats","course_main","enroll_access_code","nvarchar(50)","This is the access code for students to use when enrolling to the course."
"stats","course_main","batch_uid","nvarchar(256)","The unique id for the course. For internally created courses it is the same as course_id but for SIS-sourced courses it is set by the SIS feed"
"stats","course_main","duration","char(1)","This is to indicate if the duration of the course availability is continuous, date range, x days from enrollment, or term-dictated.
        C = Continuous
        R = Date Range
        D = x days from enrollment
        T = term-dictated (the associated term's duration controls this course's duration)"
"stats","course_main","banner_alt","nvarchar(255)","This is the ALT text for the course banner image."
"stats","course_main","course_desc","ntext","This is the description of the course."
"stats","course_main","buttonstyles_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].buttonstyles table."
"stats","course_main","service_level","char(1)","This is the service_level set for the course.
        F = Full/Free Course
        C = Community (Organization)
        R = Registered Course
        T = Test Drive
        S = System
        L = System"
"stats","course_main","days_of_use","numeric(6,0)","This is the number of days that the course will be available after the enrollment."
"stats","course_main","row_status","numeric(1,0)","Row status: 0=enabled, 1=undefined, 2=disabled."
"stats","course_main","batch_uid","nvarchar(256)","The unique id for the course.  For internally created courses it is the same as course_id but for SIS-sourced courses it is set by the SIS feed"
"stats","course_main","start_date","datetime","This is the datetime that the course starts to be available to access."
"stats","course_main","background_color","varchar(20)","This is the background color that is set for the Course Menu."
"stats","course_main","allow_observer_ind","char(1)","This is the flag that indicates if observers are allowed for this course."
"stats","course_main","banner_url","nvarchar(255)","This is the URL where the course banner image is stored at."
"stats","course_main","row_status","numeric(1,0)","Row status: 0=enabled, 1=undefined, 2=disabled."
"stats","course_main","enroll_option","char(1)","This is the enrollment method that is set for the course.
        S = Self Enrollment
        I = Instructor/ System Administrator
        E = Email Enrollment"
"stats","course_main","duration","char(1)","This is to indicate if the duration of the course availability is continuous, date range, x days from enrollment, or term-dictated.
        C = Continuous
        R = Date Range
        D = x days from enrollment
        T = term-dictated (the associated term's duration controls this course's duration)"
"stats","course_main","enroll_start_date","datetime","This is the datetime when the enrollment to the course can be started."
"stats","course_main","pace","char(1)","Deprecated Field: Not used anymore
    I = Instructor Led
    S = Self Paced"
"stats","course_main","default_content_view","char(1)","This is the view option that decides how the course content view looks like.
        T = Text Only
        I = Icon Only
        X = Icon and Text"
"stats","course_main","locale","varchar(20)","The locale (language) in which the course should be delivered - see is_locale_enforced. A null value means 'use system default'"
"stats","course_main","reg_level_ind","char(1)","This field is used for the Blackboard.com service. It has not relevance outside of the Blackboard.com site. This field is not used"
"stats","course_main","navigation_style","varchar(20)","This is the navigation menu style that is set for the course. Determines whether the Course Menu uses buttons or text links."
"stats","course_main","enroll_option","char(1)","This is the enrollment method that is set for the course.
        S = Self Enrollment
        I = Instructor / System Administrator
        E = Email Enrollment"
"stats","course_main","textcolor","varchar(20)","This is the text color used for text in the Course Menu."
"stats","course_main","pk1","id","This is the surrogate primary key for the table."
"stats","course_main","allow_guest_ind","char(1)","This is the flag that indicates if guest access is allowed."
"stats","course_main","abs_limit","numeric",""
"stats","course_main","start_date","datetime","This is the datetime that the course starts to be available to access."
"stats","course_main","end_date","datetime","This is the datetime that the course stops to be available to access."
"stats","course_main","is_closed_ind","char(1)","This is the flag indicating if the course is closed for student access.  Even if the course is closed, the course is still listed in the student's course listing.
        The NULL value will be interpreted as N"
"stats","course_main","pk1","id","This is the surrogate primary key for the table."
"stats","course_main","allow_observer_ind","char(1)","This is the flag that indicates if observers are allowed for this course."
"stats","course_main","enroll_end_date","datetime","This is the datetime when the enrollment to the course ends."
"stats","course_main","course_desc","ntext","This is the description of the course."
"stats","course_main","allow_guest_ind","char(1)","This is the flag that indicates if guest access is allowed."
"stats","course_main","catalog_ind","char(1)",""
"stats","course_main","soft_limit","numeric",""
"stats","course_main","lockout_ind","char(1)",""
"stats","course_main","buttonstyles_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].buttonstyles table."
"stats","course_main","institution_name","nvarchar(255)",""
"stats","course_main","banner_url","nvarchar(255)","This is the URL where the course banner image is stored at. Link to an image that will display at the top of the course."
"stats","course_main","upload_limit","numeric",""
"stats","course_main","available_ind","char(1)","This is the flag that indicates if this course is set to be available.
        If honor_term_avail_ind is true, this flag is ignored and this course's availability is determined by its
        associated term available_ind."
"stats","course_main","convert_task_pk1","id","The latest queued task pk1 which is a course conversion. it is overwritten if multiple ones are queued. This field is transient so not be included in course copy or content exchange operations"
"stats","course_main","default_content_view","char(1)","This is the view option that decides how the course content view looks like.
        T = Text Only
        I = Icon Only
        X = Icon and Text"
"stats","course_main","lower_course_id","varchar(100)","This is the ID of the course in lowercase letters."
"stats","course_main","institution_name","nvarchar(255)","The institution name associated with this course (not used?)"
"stats","course_main","course_id","varchar(100)","This is the ID of the course. It can be provided by the user."
"stats","course_main","uuid","nvarchar(32)","A unique (generated) identifier for this course.  Sent as the course_id in LTI launch requests."
"stats","course_main","catalog_ind","char(1)","This field is not used"
"stats","course_main","enroll_start_date","datetime","This is the datetime when the enrollment to the course can be started."
"stats","course_main","desc_page_ind","char(1)",""
"stats","course_main","collapsible_ind","char(1)",""
"stats","course_main","honor_term_avail_ind","char(1)","if Y then use the term for available_ind, startdate, and enddate; if N then use those fields from this table."
"stats","course_main","banner_alt","nvarchar(255)","This is the ALT text for the course banner image."
"stats","course_main","ultra_status","char(1)","This is the flag indicating if the course is classic, ultra, or ultra preview.  Note that updates to this field are controlled in java code so please do not blindly change it directly.
        Specifically you can only perform these transitions:
        N->C, N->U, N->P, C->U, C->P, P->U, P->C, U->NOTHING. You cannot go back once you pick U
        The NULL value, which represents classic, will be left for all the legacy courses and treated the same as classic"
"stats","course_main","enroll_end_date","datetime","This is the datetime when the enrollment to the course ends."
"stats","course_main","available_ind","char(1)","This is the flag that indicates if this course is set to be available.
        If honor_term_avail_ind is true, this flag is ignored and this course's availability is determined by its
        associated term available_ind."
"stats","course_main","days_of_use","numeric(6,0)","Number of days that Students may access the course after enrollment. Useful for self-paced learning."
"stats","course_main","course_name","nvarchar(333)","This is the name of the course."
"stats","course_main","enroll_access_code","nvarchar(50)","This is the access code/password for students to use when enrolling to the course."
"stats","course_main","asmt_upgrade_flags","numeric","After any import or restore operation the asmt_upgrade_version is set back to 0 and any new data re-upgraded.  There are certain parts of the upgrade which do not have to run in this case (i.e. the upgrade is only required once per course, not after each import operation).  This field is used to store those flags to avoid re-running pieces of the upgrade"
"stats","course_main","reg_level_ind","char(1)",""
"stats","course_main","lockout_ind","char(1)","This field is not used. Original intent: lockout all but administrator user from the course. Indicates if access to the course or organization has been restricted. If set to Y access to the course or organization will be restricted based on the END_DATE and START_DATE."
"stats","course_main","cartridge_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].cartridge table. It is the course cartridge that is used for the course."
"stats","course_main","background_color","varchar(20)","This is the background color that is set for the course."
"stats","course_main","classifications_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].classifications table. This determines the classification (subject area and the discipline) of the course."
"stats","course_main","dtmodified","datetime","This is the datetime when the course was last modified."
"stats","course_main","fee","numeric(11,2)","This field is not used"
"stats","course_main","desc_page_ind","char(1)","This field is not used"
"stats","course_main","dtcreated","datetime","This is the datetime when the course was first created."
"stats","course_main","is_locale_enforced","char(1)",""
"stats","course_main","data_src_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].data_source table."
"stats","course_main","textcolor","varchar(20)","This is the text color that is set for the course."
"stats","course_main","navigation_style","varchar(20)","This is the navigation menu style that is set for the course."
"stats","course_main","locale","varchar(20)",""
"stats","course_main","asmt_upgrade_version","numeric","The assessment data has to go through a number of runtime upgrade steps before assessments are usable in a course.  This field records the current upgrade-state of the assessments data within this course."
"stats","course_main","sos_id_pk2","id","Deprecated. Originally used for dealing with some aspect of db failover but is completely not used in any meaningful way today."
"stats","course_roles","name","nvarchar(64)","Customized name of a Course Role. Display name or key for this role within a course."
"stats","course_roles","org_name","nvarchar(64)","Customized name of an Organization Role. Display name or key for this role within an organization."
"stats","course_roles","course_role","nvarchar(50)","Effective PK for this table - this is used in all FK references to course_roles."
"stats","course_roles","pk1","id","This is the surrogate alternate key for the table."
"stats","course_roles","removable_ind","char(1)","Boolean flag (Y/N) to determine if a role is built-in (not-removable) or not."
"stats","course_roles","removable_ind","char(1)","Boolean flag (Y/N) to determine if a role is built-in (not-removable) or not."
"stats","course_roles","act_as_instructor_ind","char(1)","If Y then this role should be treated similar to the default Instructor role, replacing old hard-coded checks for this role.  If N then this is not an instructor-like role"
"stats","course_roles","description","nvarchar(1000)","Description of this role within an organization."
"stats","course_roles","course_role","nvarchar(50)","Effective PK for this table - this is used in all FK references to course_roles. One character system identifier for a Course Role. B=Course Builder or Organization Builder, G=Grader, P=Instructor or Organization Leader, S=Student or Organization Member, T=Teaching Assistant, U=Guest."
"stats","course_roles","description","nvarchar(1000)","Description of this role within an organization."
"stats","course_roles","name","nvarchar(64)","Display name or key for this role within a course."
"stats","course_roles","course_org_ind","char(1)","Possible values are C=Course, O=Org, B=Both, N=Neither"
"stats","course_roles","course_org_ind","char(1)","Possible values are C=Course, O=Org, B=Both, N=Neither"
"stats","course_roles","act_as_instructor_ind","char(1)","If Y then this role should be treated similar to the default Instructor role, replacing old hard-coded checks for this role. If N then this is not an instructor-like role"
"stats","course_roles","pk1","id","This is the surrogate alternate key for the table."
"stats","course_roles","org_name","nvarchar(64)","Display name or key for this role within an organization."
"stats","course_roles","sort_order","numeric","sort order used when displaying course memberships"
"stats","course_users","sos_id_pk2","id","Deprecated. Originally used for dealing with some aspect of db failover but is completely not used in any meaningful way today."
"stats","course_users","row_status","numeric(1,0)","Row status: 0=enabled, 1=undefined, 2=disabled."
"stats","course_users","enrollment_date","datetime","Course enrollment date and time."
"stats","course_users","receive_email_ind","char(1)","This is receive email flag. Y=Yes; N=No."
"stats","course_users","pk1","id","This is the surrogate primary key for the table."
"stats","course_users","link_name_3","nvarchar(100)",""
"stats","course_users","row_status_crs_disable","numeric(1,0)","This column is a cached version of the row_status column used when a course is disabled/enabled."
"stats","course_users","row_status_cache","numeric(1,0)","This column is a cached version of the row_status column used when a course is cross-listed/de-cross-listed."
"stats","course_users","roster_ind","char(1)","This is roster flag. Y=Yes; N=No."
"stats","course_users","limited_grader_ind","char(1)","Indicates if this courseUser is acting in a limited grader capacity"
"stats","course_users","link_name_1","nvarchar(100)","This field is not used. Name of a link to a Web site listed on the Users Homepage within the course."
"stats","course_users","link_url_1","varchar(100)","Address of a link on the Users Homepage. This field is not used."
"stats","course_users","data_src_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].data_source table."
"stats","course_users","role","nvarchar(50)","This is the primary role the user is assigned in the course. One character system identifier for a Course Role. B=Course Builder or Organization Builder, G=Grader, P=Instructor or Organization Leader, S=Student or Organization Member, T=Teaching Assistant, U=Guest."
"stats","course_users","crsmain_sos_id_pk2","id","Deprecated. Originally used for dealing with some aspect of db failover but is completely not used in any meaningful way today."
"stats","course_users","dtmodified","datetime","This is the date and/or time at which this event modified."
"stats","course_users","link_desc_1","nvarchar(255)","Description of a link on the Users Homepage. This field is not used."
"stats","course_users","color_index","int","This column is used by the Ultra UI to render course cards using different colors for a given user. A null value means no color has been chosen and it will be updated at runtime. The number itself has no meaning aside from merely being different (for different courses), constant, and incrementing from 1 without gaps, except when memberships are deleted."
"stats","course_users","users_sos_id_pk2","id","This column is deprecated."
"stats","course_users","crsmain_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].course_main table."
"stats","course_users","child_crsmain_pk1","id","child pk1 - FK to course main. If this user is actually enrolled in a child course within a cross-listed set of courses then this column will be set in the master course's enrollment for the user and reference the actual child course that the user is enrolled in directly"
"stats","course_users","available_ind","char(1)","This column indicates course users availability."
"stats","course_users","link_desc_3","nvarchar(255)",""
"stats","course_users","link_desc_2","nvarchar(255)",""
"stats","course_users","due_date_exception","int","This column is used by the Ultra UI to determinate whether the current user has due date exception. A null value means no due date exception. A value less than or equal to 0 means the user has unlimited due date exception. A value greater than 0 means the user has the limited due date exception with the specified duration in seconds."
"stats","course_users","link_url_3","varchar(100)",""
"stats","course_users","link_url_2","varchar(100)",""
"stats","course_users","users_sos_id_pk2","id","Deprecated. Originally used for dealing with some aspect of db failover but is completely not used in any meaningful way today."
"stats","course_users","crsmain_sos_id_pk2","id","This column is deprecated."
"stats","course_users","data_src_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].data_source table."
"stats","course_users","note","ntext",""
"stats","course_users","cartridge_ind","char(1)",""
"stats","course_users","photo_link","nvarchar(500)",""
"stats","course_users","users_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].users table."
"stats","course_users","photo_link","nvarchar(500)","Link to a image that will display on the Users Homepage. This field is not used."
"stats","course_users","link_name_3","nvarchar(100)","This field is not used."
"stats","course_users","last_access_date","datetime","Date when a user accessed the course last time."
"stats","course_users","link_name_2","nvarchar(100)","This field is not used."
"stats","course_users","intro","ntext",""
"stats","course_users","user_has_hidden_ind","char(1)","Flag to indicate if the user has this course hidden. If it is null, we will treat it as 'N'."
"stats","course_users","link_url_2","varchar(100)","This field is not used."
"stats","course_users","note","ntext","Text box in the user interface filled out by the user. This field is not used. Historical: Was used by deprecated 'Electric Blackboard' tool"
"stats","course_users","crsmain_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].course_main table."
"stats","course_users","display_order","int","The order in which users in one course will display,for example the roster"
"stats","course_users","link_name_2","nvarchar(100)",""
"stats","course_users","pinfo","ntext","Message that will display on the Users Homepage, typically used to display personal information. This field is not used."
"stats","course_users","row_status","numeric(1,0)","Row status: 0=enabled (Normal access to the record.), 1=undefined/delete (Record is scheduled to be removed.), 2=disabled (Record is visible in some areas of the UI, but may not be changed or accessed.)."
"stats","course_users","link_desc_3","nvarchar(255)","This field is not used."
"stats","course_users","sos_id_pk2","id","This column is deprecated."
"stats","course_users","intro","ntext","Message that will display on the Users Homepage. This field is not used."
"stats","course_users","pk1","id","This is the surrogate primary key for the table."
"stats","course_users","cartridge_ind","char(1)","Determines whether or not the user can access cartridge content in the course. Used in courses imported from a cartridge. Set to 'N' until the student has provided a key and validated against the cartridge server."
"stats","course_users","child_crsmain_pk1","id","child pk1 - FK to course main. If this user is actually enrolled in a child course within a cross-listed set of courses then this column will be set in the master course's enrollment for the user and reference the actual child course that the user is enrolled in directly."
"stats","course_users","pinfo","ntext",""
"stats","course_users","enrollment_date","datetime","Course enrollment date and time."
"stats","course_users","link_desc_1","nvarchar(255)",""
"stats","course_users","limited_grader_ind","char(1)","Indicates if this courseUser is acting in a limited grader capacity"
"stats","course_users","roster_ind","char(1)","Whether or not this user appears in this course's roster (Y=it does)"
"stats","course_users","link_url_1","varchar(100)",""
"stats","course_users","link_desc_2","nvarchar(255)","This field is not used."
"stats","course_users","users_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].users table."
"stats","course_users","link_name_1","nvarchar(100)",""
"stats","course_users","user_has_hidden_ind","char(1)","Flag to indicate if the user has this course hidden.  If it is null, we will treat it as 'N'."
"stats","course_users","last_access_date","datetime","Date when a user accessed the course last time."
"stats","course_users","dtmodified","datetime",""
"stats","course_users","role","nvarchar(50)","This is the primary role the user is assigned in the course."
"stats","course_users","link_url_3","varchar(100)","This field is not used."
"stats","course_users","receive_email_ind","char(1)","Whether or not students may email this user in this course (Y=they can)"
"stats","course_users","available_ind","char(1)","This column indicates course users availability. Determines whether or not the user can access the course. Y=Yes; N=No."
"stats","data_source","pk1","id","This is the surrogate primary key for the table."
"stats","data_source","pk1","id","This is the surrogate primary key for the table."
"stats","data_source","dtmodified","datetime","This is the date and time when the data source was last modified."
"stats","data_source","batch_uid","nvarchar(256)","This is the unique id for the data source. It is the name of the data source"
"stats","data_source","row_status","numeric(1,0)","Row status: 0=enabled, 1=undefined, 2=disabled."
"stats","data_source","description","nvarchar(128)","This is a description of the data source."
"stats","data_source","batch_uid","nvarchar(256)","This is the unique id for the data source. It is the name of the data source"
"stats","data_source","description","nvarchar(128)","This is a description of the data source."
"stats","data_source","dtmodified","datetime","This is the date and time when the data source was last modified."
"stats","data_source","row_status","numeric(1,0)","Row status: 0=enabled, 1=undefined, 2=disabled."
"stats","etl_aa_extension_sproc","sproc_name","varchar(30)","This is the name of the stored procedure that creates index on materlized tables."
"stats","etl_aa_extension_sproc","datecreated","datetime","This is date time that the sproc was added."
"stats","etl_aa_extension_sproc","pk1","id","This is the surrogate primary key for the table."
"stats","etl_aa_extension_sproc","sequence","int","The sequence in which this sproc should be called relative to the others in this table."
"stats","etl_index_sproc","datecreated","datetime","This is date time that the sproc was added."
"stats","etl_index_sproc","sproc_name","varchar(30)","This is the name of the stored procedure that creates index on materlized tables."
"stats","etl_index_sproc","pk1","id","This is the surrogate primary key for the table."
"stats","etl_log","session_id","int","The ID of the database session that is running ETL"
"stats","etl_log","pk1","id","This is the surrogate primary key for the table."
"stats","etl_log","dtcreated","datetime","The time the message was logged."
"stats","etl_log","message","VARCHAR(2000)","The ETL log message."
"stats","etl_materialized_view","unique_sort","varchar(500)","The names of the columns that are used as unique key for merge delta."
"stats","etl_materialized_view","view_name","varchar(30)","This is the name of the view that will be materlized to physical table."
"stats","etl_materialized_view","reset_ind","char(1)","This is a boolean flag (Y/N) indicates if this view (which is normally processed using deltas) should be replaced completely."
"stats","etl_materialized_view","pk1","id","This is the surrogate primary key for the table."
"stats","etl_materialized_view","batch_size","int","This is the number of records to process each batch. It can be set differently by view."
"stats","etl_materialized_view","datecreated","datetime","This is date time that the view was added."
"stats","etl_materialized_view","delta_sproc_name","varchar(30)","The name of the stored procedure that should be used to process the _tp table for this view that contains delta rows.  Procedure needs no args."
"stats","etl_materialized_view","etl_sequence","int","This is the squence in which the views will be materlized. It is user set."
"stats","etl_status","last_batch_end_pk1","id","This is the pk1 value of the last AA record processed by the last batch."
"stats","etl_status","last_suc_delta_start_date","datetime","This is the date and/or time when last successful delta run of ETL started."
"stats","institution_roles","role_name","nvarchar(50)","This the name of the institution role as it appears to users. This is the name that shows on the UI."
"stats","institution_roles","description","nvarchar(1000)","This is the description of the institution role."
"stats","institution_roles","guest_ind","char(1)","This is the flag that indicates the role is a guest role."
"stats","institution_roles","removable_ind","char(1)","This is the flag that indicates if the institution role is removable. This indicates whether or not the role may be removed from the system. Some institution roles are not removable to ensure backward compatibility."
"stats","institution_roles","role_id","nvarchar(50)","This is the code for the institution role. The unique identifier of the role. This is the key that is used to identify the role during Snapshot and other data management operations. This id uniquely identifies the record."
"stats","institution_roles","role_name","nvarchar(50)","This the name of the institution role. This is the name that shows on the UI."
"stats","institution_roles","removable_ind","char(1)","This is the flag that indicates if the institution role is removable."
"stats","institution_roles","row_status","int","Row status: 0=enabled, 1=undefined/deleted, 2=disabled."
"stats","institution_roles","guest_ind","char(1)","This is the flag that indicates the role is a guest role. This indicates whether or not the role serves as a Guest role for a particular brand."
"stats","institution_roles","pk1","id","This is the surrogate primary key for the table."
"stats","institution_roles","pk1","id","This is the surrogate primary key for the table."
"stats","institution_roles","description","nvarchar(1000)","This is the description of the institution role."
"stats","institution_roles","self_selectable_ind","char(1)","This column is deprecated."
"stats","institution_roles","data_src_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].data_source table."
"stats","institution_roles","role_id","nvarchar(50)","This is the code for the institution role. This id uniquely identifies the record."
"stats","institution_roles","data_src_pk1","id","This is a foreign key referencing the primary key of the [AS_CORE].data_source table."
"stats","institution_roles","self_selectable_ind","char(1)","This column is deprecated."
"stats","institution_roles","row_status","int","Row status: 0=enabled, 1=undefined, 2=disabled."
"stats","mon_cache","time_to_idle","int",
"stats","mon_cache","disk_buf_size","int",
"stats","mon_cache","miss_count","int",
"stats","mon_cache","disk_hit","int",
"stats","mon_cache","cache_name","nvarchar(50)",
"stats","mon_cache","pk1","id",
"stats","mon_cache","event_count","int",
"stats","mon_cache","hit_count","int",
"stats","mon_cache","time_to_live","int",
"stats","mon_cache","elem_in_mem","int",
"stats","mon_cache","ts","datetime",
"stats","mon_db_pool","max","int",
"stats","mon_db_pool","database_id","nvarchar(50)",
"stats","mon_db_pool","pk1","id",
"stats","mon_db_pool","min","int",
"stats","mon_db_pool","ts","datetime",
"stats","mon_db_pool","curr","int",
"stats","mon_db_pool","schema_id","nvarchar(50)",
"stats","mon_db_sql","schema_id","nvarchar(50)",
"stats","mon_db_sql","pk1","id",
"stats","mon_db_sql","elapsed","int",
"stats","mon_db_sql","sql_text","nvarchar(2000)",
"stats","mon_db_sql","ts","datetime",
"stats","mon_db_sql","type","char(1)",
"stats","mon_db_sql","database_id","nvarchar(50)",
"stats","mon_memory","used","int",
"stats","mon_memory","max","int",
"stats","mon_memory","init","int",
"stats","mon_memory","mem_type","nvarchar(50)",
"stats","mon_memory","pk1","id",
"stats","mon_memory","ts","datetime",
"stats","mon_memory","comm","int",
"stats","mon_memory","pool_name","nvarchar(50)",
"stats","mon_session","last_access","datetime",
"stats","mon_session","pk1","id",
"stats","mon_session","login","datetime",
"stats","mon_session","username","nvarchar(50)",
"stats","mon_session","ts","datetime",
"stats","mon_session","session_id","id",
"stats","mon_task","ts","datetime",
"stats","mon_task","elapsed","int",
"stats","mon_task","name","nvarchar(50)",
"stats","mon_task","pk1","id",
"stats","mon_thread_deadlock","pk1","id",
"stats","mon_thread_deadlock","username","nvarchar(50)",
"stats","mon_thread_deadlock","session_id","id",
"stats","mon_thread_deadlock","thread_id","nvarchar(50)",
"stats","mon_thread_deadlock","wait_time","int",
"stats","mon_thread_deadlock","lock_name","nvarchar(50)",
"stats","mon_thread_deadlock","ts","datetime",
"stats","mon_thread_deadlock","lock_owner","nvarchar(50)",
"stats","mon_thread_deadlock","wait_count","int",
"stats","mon_thread_deadlock","blocked_count","int",
"stats","mon_thread_deadlock","blocked_time","int",
"stats","mon_thread_deadlock","stacktrace","nvarchar(200)",
"stats","mon_thread_deadlock","thread_name","nvarchar(50)",
"stats","mon_thread_deadlock","thread_state","nvarchar(50)",
"stats","navigation_item","href","varchar(500)","Address of the application in the file system. URL to access the target item."
"stats","navigation_item","sub_group","varchar(255)","Groups navigation items under the Family heading."
"stats","navigation_item","navigation_type","varchar(20)",""
"stats","navigation_item","component_type","varchar(20)","Groups items under the Sub-Group heading. Possible values: ADMIN_ENTRY, CHILD, COURSE_ENTRY, CP_ENTRY, SYSTEM_ENTRY, MENU_ITEM, NONE"
"stats","navigation_item","description","varchar(3900)","Internal handle description."
"stats","navigation_item","position","int","Order that the navigation item appears in the system in relation to other items in the same grouping."
"stats","navigation_item","enabled_mask","int",""
"stats","navigation_item","label","varchar(255)","Name of the navigation item as it appears within the system. User-visible label - may be a key to a language string."
"stats","navigation_item","description","varchar(3900)","User-visible description - may be a key to a language string."
"stats","navigation_item","position","int","Internal handle position."
"stats","navigation_item","family","varchar(255)","Top level for groupings of navigation items. Used to group navigation items together"
"stats","navigation_item","pk1","id","This is the surrogate primary key for the table."
"stats","navigation_item","navigation_type","varchar(20)","Course or System Determines whether the navigation item is available in courses or through the portal. Indicates where the navitem will be used. Possible values: GROUP, COURSE, SYSTEM"
"stats","navigation_item","sub_group","varchar(255)","Internal handle sub group."
"stats","navigation_item","launch_ind","char(1)","If 'Y', the anchor tags target attribute will have a value of _blank, otherwise it will be _self"
"stats","navigation_item","internal_handle","varchar(255)","Internal handle."
"stats","navigation_item","src","varchar(255)",""
"stats","navigation_item","enabled_mask","int","This the bit mask that determines if the tool is enabled or not. SYSTEM = 0x00000001, COURSE = 0x00000002, ORG = 0x00000004, COURSE_GROUP = 0x00000008, ORG_GROUP = 0x00000010, NAVITEM_COURSE = 0x00000001, NAVITEM_ORG = 0x00000002, NONE = 0x00000000, ALL = 0xffffffff."
"stats","navigation_item","pk1","id","This is the surrogate primary key for the table."
"stats","navigation_item","family","varchar(255)",""
"stats","navigation_item","href","varchar(500)",""
"stats","navigation_item","component_type","varchar(20)",""
"stats","navigation_item","redirect_url","varchar(255)",""
"stats","navigation_item","entitlement_uid","varchar(255)","Defines the entitlement required to access the item. Entitlement required to use this navitem. There are many entitlements in the entitlement table to chose from, e.g., system.admin.VIEW, Modify, etc"
"stats","navigation_item","application","varchar(64)","Application accessed through the navigation item. Application module, e.g: instructor_gradebook, course_email, discussion_board, etc."
"stats","navigation_item","user_label","nvarchar(255)",""
"stats","navigation_item","entitlement_uid","varchar(255)",""
"stats","navigation_item","redirect_url","varchar(255)","Some navigation items, such as the Lost Password page, may be redirected. If allowed, the redirected URL appears in this field. This is navigation redirect url. If set it will override the href (Some license levels let the administrator configure this)"
"stats","navigation_item","src","varchar(255)","Image or icon connected to the navigation item."
"stats","navigation_item","label","varchar(255)","Internal handle label."
"stats","navigation_item","user_label","nvarchar(255)","This is customized label. If set it will override the label."
"stats","navigation_item","launch_ind","char(1)","Determines whether or not to launch the application in a separate browser window. if 'Y', the anchor tags target attribute will have a value of _blank, otherwise it will be _self"
"stats","navigation_item","visible_ind","char(1)",""
"stats","navigation_item","visible_ind","char(1)","Determines whether or not the item is visible to users. if 'N', this is equivalent to disabling the nav item, but not in all situations."
"stats","navigation_item","internal_handle","varchar(255)","Internal handle."
"stats","navigation_item","application","varchar(64)","Application module, e.g: instructor_gradebook, course_email, discussion_board, etc."
"stats","ods_aa_content_activity","user_pk1","id","This is the user that is the owner of this login session."
"stats","ods_aa_content_activity","session_pk1","id","This is the session id of the login session."
"stats","ods_aa_content_activity","login_pk1","bigid","This is the pk1 of the record that denotes a start of a session."
"stats","ods_aa_content_activity","initial_datetime_access","datetime","This is date time that the user access this content for the first time during this login session."
"stats","ods_aa_content_activity","course_pk1","id","This is course pk1 of this content."
"stats","ods_aa_content_activity","access_minutes","numeric(18,4)","This is the number of minutes that the user access this content in total suring this login session."
"stats","ods_aa_content_activity","content_access_starts","int","This is the number of times that the user access this content in total suring this login session."
"stats","ods_aa_content_activity","content_pk1","id","This is content pk1 of this content access record."
"stats","ods_aa_course_activity","initial_datetime_access","datetime","This is date time that the user access this course for the first time during this login session."
"stats","ods_aa_course_activity","course_pk1","id","This is course pk1 of this course access record."
