"Schema","Schema.URL","Schema.ERD.URL","Table","Table.URL","Column.name","Data.type","Default.value","Value.constraint","Default.constraint","Identity","Nullable","Description"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","duration","char(1)","'C'","course_main_duration_ck
                   C
                                  
                   R
                                  
                   D
                                  
                   T",,"false","false","This is to indicate if the duration of the course availability is continuous, date range, x days from enrollment, or term-dictated.
        C = Continuous
        R = Date Range
        D = x days from enrollment
        T = term-dictated (the associated term's duration controls this course's duration)"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","enroll_start_date","datetime","","",,"false","true","This is the datetime when the enrollment to the course can be started."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","pace","char(1)","'I'","course_main_pace_ck
                   I
                                  
                   S",,"false","false","Deprecated Field: Not used anymore
    I = Instructor Led
    S = Self Paced"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","default_content_view","char(1)","'X'","default_content_view_enum3
                   T
                                  
                   I
                                  
                   X",,"false","false","This is the view option that decides how the course content view looks like.
        T = Text Only
        I = Icon Only
        X = Icon and Text"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","locale","varchar(20)","","",,"false","true","The locale (language) in which the course should be delivered - see is_locale_enforced. A null value means 'use system default'"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","reg_level_ind","char(1)","'N'","indicator42
                   Y
                                  
                   N",,"false","false","This field is used for the Blackboard.com service. It has not relevance outside of the Blackboard.com site. This field is not used"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","navigation_style","varchar(20)","'TEXT'","navigation_style_enum
                   TEXT
                                  
                   BUTTON",,"false","true","This is the navigation menu style that is set for the course. Determines whether the Course Menu uses buttons or text links."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","enroll_option","char(1)","'I'","enroll_option_enum
                   S
                                  
                   I
                                  
                   E",,"false","true","This is the enrollment method that is set for the course.
        S = Self Enrollment
        I = Instructor / System Administrator
        E = Email Enrollment"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","textcolor","varchar(20)","","",,"false","true","This is the text color used for text in the Course Menu."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","pk1","id","","",,"true","false","This is the surrogate primary key for the table."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","allow_guest_ind","char(1)","'N'","indicator44
                   Y
                                  
                   N",,"false","false","This is the flag that indicates if guest access is allowed."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","abs_limit","numeric","","",,"false","true",""
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","start_date","datetime","","",,"false","true","This is the datetime that the course starts to be available to access."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","end_date","datetime","","",,"false","true","This is the datetime that the course stops to be available to access."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","is_closed_ind","char(1)","","course_main_is_closed_ck
                   Y
                          the course is closed for student access
          
                   N
                          the student is able to access the course",,"false","true","This is the flag indicating if the course is closed for student access.  Even if the course is closed, the course is still listed in the student's course listing.
        The NULL value will be interpreted as N"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","pk1","id","","",,"true","false","This is the surrogate primary key for the table."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","allow_observer_ind","char(1)","'N'","indicator49
                   Y
                                  
                   N",,"false","false","This is the flag that indicates if observers are allowed for this course."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","enroll_end_date","datetime","","",,"false","true","This is the datetime when the enrollment to the course ends."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","course_desc","ntext","","",,"false","true","This is the description of the course."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","allow_guest_ind","char(1)","'N'","indicator44
                   Y
                                  
                   N",,"false","false","This is the flag that indicates if guest access is allowed."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","catalog_ind","char(1)","'Y'","indicator45
                   Y
                                  
                   N",,"false","false",""
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","soft_limit","numeric","","",,"false","true",""
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","lockout_ind","char(1)","'N'","indicator46
                   Y
                                  
                   N",,"false","false",""
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","buttonstyles_pk1","id","","",,"false","true","This is a foreign key referencing the primary key of the [AS_CORE].buttonstyles table."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","institution_name","nvarchar(255)","","",,"false","true",""
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","banner_url","nvarchar(255)","","",,"false","true","This is the URL where the course banner image is stored at. Link to an image that will display at the top of the course."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","upload_limit","numeric","","",,"false","true",""
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","available_ind","char(1)","'Y'","indicator48
                   Y
                                  
                   N",,"false","false","This is the flag that indicates if this course is set to be available.
        If honor_term_avail_ind is true, this flag is ignored and this course's availability is determined by its
        associated term available_ind."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","convert_task_pk1","id","","",,"false","true","The latest queued task pk1 which is a course conversion. it is overwritten if multiple ones are queued. This field is transient so not be included in course copy or content exchange operations"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","default_content_view","char(1)","'X'","default_content_view_enum3
                   T
                                  
                   I
                                  
                   X",,"false","false","This is the view option that decides how the course content view looks like.
        T = Text Only
        I = Icon Only
        X = Icon and Text"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","lower_course_id","varchar(100)","","",,"false","true","This is the ID of the course in lowercase letters."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","institution_name","nvarchar(255)","","",,"false","true","The institution name associated with this course (not used?)"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","course_id","varchar(100)","","",,"false","false","This is the ID of the course. It can be provided by the user."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/course_main.html","uuid","nvarchar(32)","","",,"false","true","A unique (generated) identifier for this course.  Sent as the course_id in LTI launch requests."
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","catalog_ind","char(1)","'Y'","indicator45
                   Y
                                  
                   N",,"false","false","This field is not used"
"as_core","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-as_core.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/as_core.png","course_main","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/course_main.html","enroll_start_date","datetime","","",,"false","true","This is the datetime when the enrollment to the course can be started."
